transaction_id,date,time,hour,day_of_week,month,month_num,amount,category,merchant,sender_upi,receiver_upi,status,is_anomaly,payment_mode
GP0009631,2024-08-20,20:22:00,20,Tuesday,August,8,3138.91,Utilities,Gas Agency,user5844@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0009632,2024-11-02,22:17:31,22,Saturday,November,11,14291.21,Bank Transfer,EMI Payment,user6896@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009633,2024-02-17,07:09:01,7,Saturday,February,2,328.55,Food & Dining,Burger King,user9888@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0009634,2024-07-03,09:36:51,9,Wednesday,July,7,1185.87,Healthcare,1mg,user6088@okicici,1mg@okaxis,Success,False,GPay UPI
GP0009635,2024-09-05,20:09:27,20,Thursday,September,9,2813.42,Shopping,Nykaa,user6278@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009636,2024-12-12,20:09:11,20,Thursday,December,12,849.79,Entertainment,Zee5,user9117@okicici,zee5@okaxis,Success,False,GPay UPI
GP0009637,2024-09-03,05:50:05,5,Tuesday,September,9,333.91,Groceries,Zepto,user5313@okicici,zepto@okaxis,Success,False,GPay UPI
GP0009638,2024-09-20,18:59:59,18,Friday,September,9,252.05,Transport,Metro Card,user3634@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0009639,2024-04-20,01:04:16,1,Saturday,April,4,7636.61,Shopping,Ajio,user1710@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009640,2024-09-27,15:49:04,15,Friday,September,9,6818.3,Shopping,Myntra,user3897@okicici,myntra@okaxis,Success,False,GPay UPI
GP0009641,2024-05-26,09:57:51,9,Sunday,May,5,8954.54,Shopping,Nykaa,user3345@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009642,2024-07-19,10:48:42,10,Friday,July,7,34293.72,Bank Transfer,Family Transfer,user5298@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0009643,2024-09-05,05:05:00,5,Thursday,September,9,4867.13,Utilities,DTH Recharge,user1477@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009644,2024-03-09,06:10:18,6,Saturday,March,3,2811.94,Groceries,Zepto,user7104@okicici,zepto@okaxis,Failed,False,GPay UPI
GP0009645,2024-07-04,09:41:47,9,Thursday,July,7,12441.39,Shopping,Nykaa,user6051@okicici,nykaa@okaxis,Failed,False,GPay UPI
GP0009646,2024-10-15,19:34:35,19,Tuesday,October,10,2276.39,Groceries,DMart,user6601@okicici,dmart@okaxis,Success,False,GPay UPI
GP0009647,2024-07-01,06:11:09,6,Monday,July,7,39286.07,Bank Transfer,Family Transfer,user8515@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0009648,2024-10-23,13:52:29,13,Wednesday,October,10,4330.59,Utilities,Gas Agency,user3671@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0009649,2024-10-11,13:28:39,13,Friday,October,10,411.16,Healthcare,PharmEasy,user1121@okicici,pharmeasy@okaxis,Failed,False,GPay UPI
GP0009650,2024-10-30,03:09:25,3,Wednesday,October,10,421.22,Transport,Rapido,user8283@okicici,rapido@okaxis,Success,False,GPay UPI
GP0009651,2024-11-04,04:46:11,4,Monday,November,11,100.3,Recharge,Vi,user8086@okicici,vi@okaxis,Success,False,GPay UPI
GP0009652,2024-01-13,03:42:35,3,Saturday,January,1,233.86,Entertainment,Spotify,user9297@okicici,spotify@okaxis,Success,False,GPay UPI
GP0009653,2024-05-21,01:48:59,1,Tuesday,May,5,4120.79,Utilities,Gas Agency,user9402@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0009654,2024-03-06,19:51:23,19,Wednesday,March,3,554.03,Groceries,JioMart,user8190@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009655,2024-08-15,07:15:46,7,Thursday,August,8,579.22,Food & Dining,Swiggy,user5644@okicici,swiggy@okaxis,Success,False,GPay UPI
GP0009656,2024-02-22,20:06:08,20,Thursday,February,2,2541.95,Groceries,JioMart,user1623@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009657,2024-11-22,06:32:58,6,Friday,November,11,46701.82,Bank Transfer,EMI Payment,user2812@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009658,2024-04-06,11:54:05,11,Saturday,April,4,22672.66,Bank Transfer,EMI Payment,user4861@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009659,2024-01-20,20:51:25,20,Saturday,January,1,334.93,Healthcare,Netmeds,user2216@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0009660,2024-05-18,06:44:47,6,Saturday,May,5,966.01,Recharge,Vi,user8815@okicici,vi@okaxis,Failed,False,GPay UPI
GP0009661,2024-05-25,07:43:04,7,Saturday,May,5,484.42,Transport,Uber,user2956@okicici,uber@okaxis,Success,False,GPay UPI
GP0009662,2024-05-15,02:58:34,2,Wednesday,May,5,187.61,Healthcare,Netmeds,user8745@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0009663,2024-04-19,18:37:33,18,Friday,April,4,10654.42,Bank Transfer,EMI Payment,user1834@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009664,2024-04-04,12:06:30,12,Thursday,April,4,650.04,Food & Dining,Swiggy,user9462@okicici,swiggy@okaxis,Failed,False,GPay UPI
GP0009665,2024-07-17,14:13:05,14,Wednesday,July,7,609.67,Food & Dining,Swiggy,user2909@okicici,swiggy@okaxis,Success,False,GPay UPI
GP0009666,2024-01-08,17:06:11,17,Monday,January,1,847.75,Groceries,Zepto,user2093@okicici,zepto@okaxis,Success,False,GPay UPI
GP0009667,2024-05-06,12:21:57,12,Monday,May,5,16934.02,Bank Transfer,EMI Payment,user9304@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009668,2024-06-22,06:07:12,6,Saturday,June,6,7390.45,Education,Unacademy,user5467@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0009669,2024-04-24,05:20:56,5,Wednesday,April,4,406.56,Food & Dining,Zomato,user7122@okicici,zomato@okaxis,Success,False,GPay UPI
GP0009670,2024-06-24,03:19:55,3,Monday,June,6,40309.45,Bank Transfer,Family Transfer,user4860@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0009671,2024-04-14,13:29:28,13,Sunday,April,4,5969.94,Education,Udemy,user8289@okicici,udemy@okaxis,Success,False,GPay UPI
GP0009672,2024-01-08,21:11:06,21,Monday,January,1,1447.8,Food & Dining,Burger King,user1814@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0009673,2024-09-25,19:21:29,19,Wednesday,September,9,820.66,Entertainment,Netflix,user2176@okicici,netflix@okaxis,Success,False,GPay UPI
GP0009674,2024-06-11,08:11:32,8,Tuesday,June,6,2419.47,Groceries,Blinkit,user6322@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0009675,2024-11-20,02:02:08,2,Wednesday,November,11,1069.71,Groceries,Swiggy Instamart,user1493@okicici,swiggy.instamart@okaxis,Failed,False,GPay UPI
GP0009676,2024-10-09,10:19:13,10,Wednesday,October,10,8114.9,Education,Vedantu,user2860@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0009677,2024-01-12,16:20:45,16,Friday,January,1,3590.72,Shopping,Amazon,user4741@okicici,amazon@okaxis,Failed,False,GPay UPI
GP0009678,2024-06-17,09:32:27,9,Monday,June,6,78.16,Transport,Ola,user6296@okicici,ola@okaxis,Success,False,GPay UPI
GP0009679,2024-02-27,01:03:13,1,Tuesday,February,2,12096.56,Shopping,Myntra,user4360@okicici,myntra@okaxis,Failed,False,GPay UPI
GP0009680,2024-08-07,07:50:23,7,Wednesday,August,8,1231.26,Food & Dining,Burger King,user8868@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0009681,2024-10-24,23:32:28,23,Thursday,October,10,12482.96,Transport,Metro Card,user8660@okicici,metro.card@okaxis,Success,True,GPay UPI
GP0009682,2024-06-15,05:10:31,5,Saturday,June,6,1155.81,Food & Dining,Dominos,user6627@okicici,dominos@okaxis,Success,False,GPay UPI
GP0009683,2024-01-11,20:45:53,20,Thursday,January,1,658.68,Food & Dining,KFC,user2443@okicici,kfc@okaxis,Success,False,GPay UPI
GP0009684,2024-01-09,13:01:12,13,Tuesday,January,1,3677.14,Utilities,Broadband,user2593@okicici,broadband@okaxis,Success,False,GPay UPI
GP0009685,2024-01-08,21:01:27,21,Monday,January,1,507.9,Entertainment,Netflix,user9456@okicici,netflix@okaxis,Success,False,GPay UPI
GP0009686,2024-06-25,12:23:41,12,Tuesday,June,6,195.59,Transport,Rapido,user3399@okicici,rapido@okaxis,Success,False,GPay UPI
GP0009687,2024-09-17,00:38:48,0,Tuesday,September,9,734.28,Healthcare,Apollo Pharmacy,user3540@okicici,apollo.pharmacy@okaxis,Success,False,GPay UPI
GP0009688,2024-04-11,04:07:36,4,Thursday,April,4,3872.71,Shopping,Amazon,user2703@okicici,amazon@okaxis,Success,False,GPay UPI
GP0009689,2024-05-29,09:25:18,9,Wednesday,May,5,43717.7,Bank Transfer,Family Transfer,user4590@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0009690,2024-03-20,11:29:18,11,Wednesday,March,3,1275.34,Utilities,DTH Recharge,user7717@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009691,2024-10-05,00:22:55,0,Saturday,October,10,20690.19,Bank Transfer,Friend Transfer,user5397@okicici,friend.transfer@okaxis,Failed,False,GPay UPI
GP0009692,2024-04-16,08:18:46,8,Tuesday,April,4,1277.21,Healthcare,PharmEasy,user4526@okicici,pharmeasy@okaxis,Success,False,GPay UPI
GP0009693,2024-09-15,14:30:59,14,Sunday,September,9,500.81,Recharge,Vi,user6413@okicici,vi@okaxis,Success,False,GPay UPI
GP0009694,2024-04-08,05:09:08,5,Monday,April,4,3012.45,Utilities,Gas Agency,user5177@okicici,gas.agency@okaxis,Failed,False,GPay UPI
GP0009695,2024-08-02,18:17:46,18,Friday,August,8,995.65,Food & Dining,Dominos,user8447@okicici,dominos@okaxis,Success,False,GPay UPI
GP0009696,2024-09-09,19:56:10,19,Monday,September,9,12897.14,Bank Transfer,Friend Transfer,user3762@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0009697,2024-12-05,22:36:16,22,Thursday,December,12,394.64,Transport,Ola,user6072@okicici,ola@okaxis,Success,False,GPay UPI
GP0009698,2024-09-19,04:30:38,4,Thursday,September,9,1174.28,Groceries,Swiggy Instamart,user7912@okicici,swiggy.instamart@okaxis,Failed,True,GPay UPI
GP0009699,2024-06-07,16:18:59,16,Friday,June,6,3898.94,Shopping,Ajio,user2103@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009700,2024-07-28,14:12:07,14,Sunday,July,7,10735.31,Shopping,Ajio,user4588@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009701,2024-04-20,15:19:36,15,Saturday,April,4,210.68,Food & Dining,Zomato,user9333@okicici,zomato@okaxis,Success,False,GPay UPI
GP0009702,2024-04-08,06:18:14,6,Monday,April,4,727.18,Entertainment,Spotify,user4773@okicici,spotify@okaxis,Success,False,GPay UPI
GP0009703,2024-02-21,23:47:13,23,Wednesday,February,2,2089.11,Utilities,Water Bill,user2053@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0009704,2024-02-03,14:16:16,14,Saturday,February,2,2878.68,Groceries,BigBasket,user5465@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0009705,2024-10-20,17:53:28,17,Sunday,October,10,1832.64,Utilities,DTH Recharge,user3175@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009706,2024-11-08,20:05:16,20,Friday,November,11,356.67,Groceries,JioMart,user1179@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009707,2024-07-29,13:18:33,13,Monday,July,7,1499.75,Food & Dining,Starbucks,user8724@okicici,starbucks@okaxis,Success,False,GPay UPI
GP0009708,2024-04-29,17:34:24,17,Monday,April,4,807.51,Entertainment,Amazon Prime,user8295@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0009709,2024-06-15,20:18:18,20,Saturday,June,6,1906.67,Utilities,Broadband,user4111@okicici,broadband@okaxis,Success,False,GPay UPI
GP0009710,2024-04-21,14:12:38,14,Sunday,April,4,307.48,Entertainment,Zee5,user2177@okicici,zee5@okaxis,Success,False,GPay UPI
GP0009711,2024-06-10,15:10:14,15,Monday,June,6,1601.61,Education,Coursera,user2181@okicici,coursera@okaxis,Success,False,GPay UPI
GP0009712,2024-07-02,03:49:14,3,Tuesday,July,7,251.11,Recharge,Airtel,user2448@okicici,airtel@okaxis,Success,False,GPay UPI
GP0009713,2024-03-16,00:44:21,0,Saturday,March,3,3482.72,Utilities,Water Bill,user6216@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0009714,2024-12-30,19:26:35,19,Monday,December,12,223.25,Recharge,Jio,user2872@okicici,jio@okaxis,Success,False,GPay UPI
GP0009715,2024-04-24,19:38:13,19,Wednesday,April,4,297.27,Groceries,Swiggy Instamart,user1644@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0009716,2024-06-16,14:37:31,14,Sunday,June,6,9242.07,Education,BYJU'S,user8749@okicici,byju's@okaxis,Failed,False,GPay UPI
GP0009717,2024-11-11,13:18:54,13,Monday,November,11,776.13,Recharge,BSNL,user9548@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0009718,2024-07-15,01:45:32,1,Monday,July,7,7966.83,Shopping,Amazon,user1769@okicici,amazon@okaxis,Success,False,GPay UPI
GP0009719,2024-10-24,18:56:58,18,Thursday,October,10,1015.87,Food & Dining,McDonald's,user6955@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0009720,2024-01-18,12:09:04,12,Thursday,January,1,49708.25,Bank Transfer,EMI Payment,user7038@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009721,2024-10-05,02:54:02,2,Saturday,October,10,4180.63,Education,Unacademy,user8839@okicici,unacademy@okaxis,Pending,False,GPay UPI
GP0009722,2024-08-16,04:32:46,4,Friday,August,8,4451.73,Utilities,Water Bill,user1493@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0009723,2024-09-03,07:29:14,7,Tuesday,September,9,1923.95,Education,Udemy,user9117@okicici,udemy@okaxis,Success,False,GPay UPI
GP0009724,2024-06-25,23:41:26,23,Tuesday,June,6,42.19,Transport,IRCTC,user3553@okicici,irctc@okaxis,Success,False,GPay UPI
GP0009725,2024-09-18,00:12:49,0,Wednesday,September,9,1225.85,Healthcare,Netmeds,user9559@okicici,netmeds@okaxis,Failed,False,GPay UPI
GP0009726,2024-03-06,16:12:31,16,Wednesday,March,3,1221.38,Utilities,DTH Recharge,user1962@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009727,2024-05-06,01:26:23,1,Monday,May,5,456.32,Entertainment,Hotstar,user5771@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0009728,2024-10-04,22:53:45,22,Friday,October,10,998.8,Food & Dining,KFC,user7606@okicici,kfc@okaxis,Failed,False,GPay UPI
GP0009729,2024-08-23,02:34:39,2,Friday,August,8,46902.29,Bank Transfer,Friend Transfer,user4919@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0009730,2024-11-17,11:30:42,11,Sunday,November,11,1341.49,Shopping,Ajio,user4759@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009731,2024-02-06,21:00:35,21,Tuesday,February,2,481.15,Food & Dining,McDonald's,user6330@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0009732,2024-05-14,11:53:32,11,Tuesday,May,5,577.79,Entertainment,Amazon Prime,user6735@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0009733,2024-04-10,06:40:04,6,Wednesday,April,4,472.22,Entertainment,Spotify,user6066@okicici,spotify@okaxis,Success,False,GPay UPI
GP0009734,2024-03-24,18:44:09,18,Sunday,March,3,463.25,Entertainment,Netflix,user7333@okicici,netflix@okaxis,Success,False,GPay UPI
GP0009735,2024-01-21,15:18:43,15,Sunday,January,1,537.22,Entertainment,Netflix,user4587@okicici,netflix@okaxis,Success,False,GPay UPI
GP0009736,2024-12-08,19:18:39,19,Sunday,December,12,1465.86,Food & Dining,McDonald's,user3048@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0009737,2024-09-18,09:08:52,9,Wednesday,September,9,1215.18,Food & Dining,Dominos,user7142@okicici,dominos@okaxis,Success,False,GPay UPI
GP0009738,2024-07-26,21:53:58,21,Friday,July,7,34837.21,Bank Transfer,Personal Transfer,user7861@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009739,2024-08-05,03:47:14,3,Monday,August,8,241.06,Food & Dining,Burger King,user2585@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0009740,2024-07-13,23:36:49,23,Saturday,July,7,1326.33,Food & Dining,Starbucks,user3305@okicici,starbucks@okaxis,Success,False,GPay UPI
GP0009741,2024-01-07,22:08:36,22,Sunday,January,1,527.78,Food & Dining,Dominos,user8285@okicici,dominos@okaxis,Pending,False,GPay UPI
GP0009742,2024-08-20,11:09:23,11,Tuesday,August,8,1958.23,Utilities,Gas Agency,user7414@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0009743,2024-12-11,14:29:07,14,Wednesday,December,12,503.04,Transport,Rapido,user8148@okicici,rapido@okaxis,Success,False,GPay UPI
GP0009744,2024-01-14,21:41:58,21,Sunday,January,1,5006.2,Shopping,Nykaa,user7088@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009745,2024-10-03,11:25:41,11,Thursday,October,10,1768.43,Groceries,JioMart,user7371@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009746,2024-08-15,00:23:42,0,Thursday,August,8,1586.05,Healthcare,Practo,user2810@okicici,practo@okaxis,Success,False,GPay UPI
GP0009747,2024-11-27,00:47:23,0,Wednesday,November,11,9121.81,Shopping,Nykaa,user7648@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009748,2024-01-24,08:25:15,8,Wednesday,January,1,6400.47,Shopping,Ajio,user8050@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009749,2024-01-27,06:59:38,6,Saturday,January,1,8842.86,Education,Coursera,user5182@okicici,coursera@okaxis,Success,False,GPay UPI
GP0009750,2024-04-05,17:04:11,17,Friday,April,4,1441.55,Groceries,JioMart,user6343@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009751,2024-08-03,07:12:30,7,Saturday,August,8,1237.18,Recharge,BSNL,user4737@okicici,bsnl@okaxis,Failed,True,GPay UPI
GP0009752,2024-05-24,11:14:13,11,Friday,May,5,705.29,Transport,Metro Card,user7405@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0009753,2024-09-06,21:51:41,21,Friday,September,9,38214.93,Groceries,Blinkit,user4925@okicici,blinkit@okaxis,Success,True,GPay UPI
GP0009754,2024-05-27,12:49:01,12,Monday,May,5,143062.1,Shopping,Ajio,user5622@okicici,ajio@okaxis,Success,True,GPay UPI
GP0009755,2024-01-25,16:27:05,16,Thursday,January,1,104.05,Healthcare,Apollo Pharmacy,user2066@okicici,apollo.pharmacy@okaxis,Success,False,GPay UPI
GP0009756,2024-02-05,13:26:49,13,Monday,February,2,39751.75,Bank Transfer,Personal Transfer,user4321@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009757,2024-06-15,03:55:01,3,Saturday,June,6,336.74,Recharge,BSNL,user2848@okicici,bsnl@okaxis,Pending,False,GPay UPI
GP0009758,2024-01-28,20:29:44,20,Sunday,January,1,161.43,Food & Dining,KFC,user6948@okicici,kfc@okaxis,Success,False,GPay UPI
GP0009759,2024-10-03,23:56:10,23,Thursday,October,10,254.63,Transport,Metro Card,user2225@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0009760,2024-09-13,13:31:56,13,Friday,September,9,2657.68,Shopping,Myntra,user7343@okicici,myntra@okaxis,Success,False,GPay UPI
GP0009761,2024-01-25,14:42:18,14,Thursday,January,1,6956.4,Bank Transfer,Personal Transfer,user3620@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009762,2024-08-30,13:39:05,13,Friday,August,8,11894.68,Shopping,Nykaa,user4478@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009763,2024-05-30,00:39:06,0,Thursday,May,5,55.19,Transport,Ola,user4848@okicici,ola@okaxis,Success,False,GPay UPI
GP0009764,2024-09-26,13:12:02,13,Thursday,September,9,30302.78,Bank Transfer,EMI Payment,user8554@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009765,2024-10-15,03:48:53,3,Tuesday,October,10,4468.51,Education,BYJU'S,user5862@okicici,byju's@okaxis,Success,False,GPay UPI
GP0009766,2024-04-29,14:58:18,14,Monday,April,4,905.93,Food & Dining,Starbucks,user1515@okicici,starbucks@okaxis,Success,False,GPay UPI
GP0009767,2024-10-16,01:02:14,1,Wednesday,October,10,2972.27,Groceries,Zepto,user9114@okicici,zepto@okaxis,Success,False,GPay UPI
GP0009768,2024-03-16,01:55:43,1,Saturday,March,3,699.27,Recharge,Vi,user1382@okicici,vi@okaxis,Pending,False,GPay UPI
GP0009769,2024-05-20,04:56:25,4,Monday,May,5,36731.43,Bank Transfer,Friend Transfer,user3214@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0009770,2024-08-29,10:14:41,10,Thursday,August,8,2879.7,Groceries,JioMart,user3052@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009771,2024-12-12,16:39:49,16,Thursday,December,12,851.84,Groceries,BigBasket,user7423@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0009772,2024-07-24,00:29:01,0,Wednesday,July,7,4416.82,Utilities,Water Bill,user2778@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0009773,2024-05-15,01:36:27,1,Wednesday,May,5,186.58,Transport,RedBus,user4723@okicici,redbus@okaxis,Success,False,GPay UPI
GP0009774,2024-04-04,19:25:49,19,Thursday,April,4,9912.22,Shopping,Nykaa,user4385@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009775,2024-08-28,23:07:16,23,Wednesday,August,8,1448.11,Healthcare,Practo,user3955@okicici,practo@okaxis,Success,False,GPay UPI
GP0009776,2024-05-23,20:40:30,20,Thursday,May,5,11170.83,Shopping,Flipkart,user3882@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0009777,2024-01-30,17:56:14,17,Tuesday,January,1,4086.66,Utilities,Electricity Board,user1490@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0009778,2024-01-19,23:07:54,23,Friday,January,1,33300.72,Bank Transfer,Family Transfer,user4494@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0009779,2024-11-15,15:27:02,15,Friday,November,11,488.84,Transport,Ola,user9458@okicici,ola@okaxis,Success,False,GPay UPI
GP0009780,2024-08-23,21:04:54,21,Friday,August,8,636.67,Recharge,Airtel,user7926@okicici,airtel@okaxis,Success,False,GPay UPI
GP0009781,2024-10-21,10:21:22,10,Monday,October,10,75.93,Food & Dining,Swiggy,user9358@okicici,swiggy@okaxis,Success,False,GPay UPI
GP0009782,2024-09-14,19:54:15,19,Saturday,September,9,663.0,Recharge,BSNL,user2937@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0009783,2024-05-03,10:05:30,10,Friday,May,5,282.54,Entertainment,Hotstar,user9508@okicici,hotstar@okaxis,Failed,False,GPay UPI
GP0009784,2024-05-23,09:43:09,9,Thursday,May,5,44213.83,Bank Transfer,Family Transfer,user1137@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0009785,2024-11-14,12:43:16,12,Thursday,November,11,24555.89,Bank Transfer,EMI Payment,user9196@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009786,2024-01-20,23:47:32,23,Saturday,January,1,1015.12,Healthcare,PharmEasy,user5648@okicici,pharmeasy@okaxis,Success,False,GPay UPI
GP0009787,2024-09-11,19:09:09,19,Wednesday,September,9,934.27,Entertainment,Hotstar,user9677@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0009788,2024-01-11,23:21:10,23,Thursday,January,1,1052.84,Healthcare,1mg,user4043@okicici,1mg@okaxis,Success,False,GPay UPI
GP0009789,2024-08-12,00:16:58,0,Monday,August,8,8829.96,Education,Udemy,user8939@okicici,udemy@okaxis,Success,False,GPay UPI
GP0009790,2024-12-26,14:51:05,14,Thursday,December,12,815.46,Entertainment,Hotstar,user5319@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0009791,2024-06-29,01:24:13,1,Saturday,June,6,4986.6,Bank Transfer,Personal Transfer,user4393@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009792,2024-10-19,23:27:46,23,Saturday,October,10,545.04,Transport,RedBus,user7416@okicici,redbus@okaxis,Success,False,GPay UPI
GP0009793,2024-07-22,19:36:12,19,Monday,July,7,21120.71,Bank Transfer,EMI Payment,user2747@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009794,2024-04-07,22:10:59,22,Sunday,April,4,440.24,Transport,Rapido,user5541@okicici,rapido@okaxis,Failed,False,GPay UPI
GP0009795,2024-12-09,05:21:32,5,Monday,December,12,1155.04,Healthcare,Practo,user3823@okicici,practo@okaxis,Success,False,GPay UPI
GP0009796,2024-09-22,00:10:41,0,Sunday,September,9,223.25,Transport,Uber,user9303@okicici,uber@okaxis,Success,False,GPay UPI
GP0009797,2024-11-19,05:27:23,5,Tuesday,November,11,5518.58,Shopping,Meesho,user7189@okicici,meesho@okaxis,Failed,False,GPay UPI
GP0009798,2024-09-13,07:02:57,7,Friday,September,9,4512.44,Shopping,Nykaa,user7113@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009799,2024-09-26,09:15:14,9,Thursday,September,9,151.79,Entertainment,Zee5,user6740@okicici,zee5@okaxis,Success,False,GPay UPI
GP0009800,2024-02-15,04:33:13,4,Thursday,February,2,112.72,Food & Dining,Dominos,user1232@okicici,dominos@okaxis,Success,False,GPay UPI
GP0009801,2024-05-11,19:23:52,19,Saturday,May,5,78099.92,Utilities,Gas Agency,user7845@okicici,gas.agency@okaxis,Failed,True,GPay UPI
GP0009802,2024-03-08,10:17:18,10,Friday,March,3,644845.9,Bank Transfer,Friend Transfer,user6934@okicici,friend.transfer@okaxis,Success,True,GPay UPI
GP0009803,2024-11-07,10:10:40,10,Thursday,November,11,490.42,Entertainment,Hotstar,user9750@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0009804,2024-10-03,23:11:49,23,Thursday,October,10,690.98,Entertainment,Zee5,user2086@okicici,zee5@okaxis,Success,False,GPay UPI
GP0009805,2024-10-17,11:33:29,11,Thursday,October,10,3365.64,Education,BYJU'S,user7597@okicici,byju's@okaxis,Success,False,GPay UPI
GP0009806,2024-11-05,02:13:23,2,Tuesday,November,11,3291.77,Utilities,DTH Recharge,user1194@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009807,2024-03-31,21:21:51,21,Sunday,March,3,47183.13,Bank Transfer,EMI Payment,user1774@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009808,2024-10-23,11:09:19,11,Wednesday,October,10,2129.62,Groceries,Zepto,user8674@okicici,zepto@okaxis,Success,False,GPay UPI
GP0009809,2024-04-25,12:22:32,12,Thursday,April,4,2306.35,Education,BYJU'S,user8479@okicici,byju's@okaxis,Failed,False,GPay UPI
GP0009810,2024-02-12,19:08:33,19,Monday,February,2,2389.39,Groceries,JioMart,user4268@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009811,2024-10-24,18:42:12,18,Thursday,October,10,770.7,Entertainment,Hotstar,user3196@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0009812,2024-06-13,00:46:27,0,Thursday,June,6,6298.48,Education,BYJU'S,user2582@okicici,byju's@okaxis,Success,False,GPay UPI
